time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Latitude,Longitude,Speed (m/s)
0.049,0.0408,0.4026,0.8983,0,0,0,0,0,0,0,0,0
0.049,0.052,0.396,0.9073,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.05,0.0669,0.3877,0.9154,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.05,0.0848,0.3831,0.9261,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.05,0.097,0.376,0.9386,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.05,0.1075,0.3704,0.9535,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.05,0.1187,0.3684,0.9684,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.05,0.1302,0.3657,0.9811,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.05,0.1417,0.3662,0.9911,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.05,0.149,0.365,0.997,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.05,0.1583,0.3625,0.9975,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.05,0.1654,0.3606,0.9962,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.05,0.1676,0.3613,0.9931,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.05,0.1656,0.3633,0.987,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.051,0.1625,0.3657,0.9806,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.058,0.1549,0.3679,0.9723,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.059,0.1478,0.3718,0.9642,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.06,0.1439,0.3735,0.955,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.06,0.1414,0.3728,0.9457,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.061,0.1388,0.3686,0.9393,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.065,0.1351,0.3645,0.9325,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.066,0.1327,0.3611,0.9239,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.067,0.1297,0.3542,0.9164,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.07,0.1256,0.3481,0.9078,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.074,0.1178,0.3432,0.8995,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.076,0.1085,0.3376,0.8919,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.079,0.0992,0.3364,0.8861,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.08,0.0899,0.3325,0.8807,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.083,0.0792,0.3276,0.879,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.085,0.0716,0.3254,0.8775,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.088,0.0623,0.3234,0.8748,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.093,0.053,0.3193,0.8741,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.094,0.0452,0.3147,0.8724,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.096,0.0401,0.3115,0.8677,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.098,0.0313,0.3088,0.8604,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.101,0.0259,0.3073,0.8514,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.104,0.02,0.3073,0.8416,0,0,0,0,0,0,49.25899708,-122.7542031,0.83999997
0.106,0.02,0.3073,0.8416,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.107,0.0134,0.3073,0.8296,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.109,0.0068,0.3059,0.8172,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.111,0.001,0.3049,0.805,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.114,-0.0061,0.3029,0.7913,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.116,-0.012,0.3007,0.7827,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.119,-0.0203,0.2983,0.7756,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.121,-0.0283,0.2968,0.7703,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.124,-0.0359,0.2973,0.7656,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.126,-0.0408,0.2973,0.7612,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.129,-0.0447,0.2998,0.7568,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.131,-0.0486,0.3002,0.7524,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.134,-0.0515,0.3015,0.7534,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.137,-0.0552,0.3037,0.7578,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.138,-0.0574,0.3083,0.7615,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.142,-0.0572,0.3147,0.7639,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.144,-0.0564,0.3215,0.7661,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.147,-0.053,0.331,0.7708,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.149,-0.0501,0.3371,0.7752,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.151,-0.0462,0.3413,0.7849,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.154,-0.0415,0.3457,0.7993,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.156,-0.0379,0.3481,0.8184,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.16,-0.0332,0.3511,0.8382,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.162,-0.0283,0.3515,0.8575,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.164,-0.0232,0.3515,0.8738,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.167,-0.0147,0.3501,0.8892,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.169,-0.0098,0.3476,0.9061,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.173,-0.0044,0.3464,0.922,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.176,-0.0022,0.3469,0.9383,0,0,0,0.0597,0.0907,-0.2084,49.25899708,-122.7542031,0.83999997
0.177,-0.0022,0.3469,0.9383,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.178,-0.0024,0.3464,0.9542,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.179,-0.0049,0.3474,0.9691,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.182,-0.0049,0.3471,0.9828,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.184,-0.0086,0.3484,0.9979,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.187,-0.0122,0.3467,1.0158,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.19,-0.0159,0.3469,1.0343,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.191,-0.0159,0.3469,1.0343,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.193,-0.0239,0.3496,1.0514,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.195,-0.0313,0.3533,1.0676,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.198,-0.0384,0.3559,1.0795,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.199,-0.0423,0.3569,1.0854,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.203,-0.0447,0.3555,1.0859,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.204,-0.0467,0.3545,1.0805,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.207,-0.0464,0.3518,1.0725,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.21,-0.0476,0.3508,1.0598,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.214,-0.0467,0.3476,1.0431,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.215,-0.0486,0.3467,1.0253,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.217,-0.0515,0.3476,1.0045,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.22,-0.0601,0.3515,0.9826,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.222,-0.0723,0.3586,0.9608,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.226,-0.087,0.3682,0.9383,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.229,-0.1011,0.3765,0.9149,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.231,-0.1138,0.3865,0.8912,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.234,-0.1209,0.3909,0.8663,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.236,-0.1246,0.3931,0.8431,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.238,-0.1292,0.3975,0.8199,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.241,-0.1346,0.3958,0.7986,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.243,-0.1385,0.3875,0.7808,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.245,-0.1412,0.3769,0.7627,0,0,0,-0.248,-0.1196,-0.1449,49.25899708,-122.7542031,0.83999997
0.248,-0.1412,0.3769,0.7627,0,0,0,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.248,-0.1297,0.3564,0.7453,0,0,0,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.25,-0.1187,0.3386,0.7339,0,0,0,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.254,-0.1085,0.3347,0.7309,0,0,0,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.256,-0.0916,0.3445,0.7373,0,0,0,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.261,-0.0711,0.365,0.749,0,0,0,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.263,-0.0572,0.3892,0.7676,0,0,0,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.264,-0.0572,0.3892,0.7676,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.265,-0.0503,0.4155,0.7866,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.265,-0.0552,0.4402,0.8008,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.268,-0.0689,0.4647,0.8101,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.271,-0.0821,0.4835,0.8155,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.273,-0.0921,0.4942,0.8194,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.276,-0.0972,0.5059,0.8235,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.278,-0.0965,0.5162,0.8294,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.281,-0.0894,0.525,0.8411,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.283,-0.0821,0.5357,0.855,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.286,-0.0728,0.5431,0.8716,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.289,-0.0642,0.548,0.8912,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.292,-0.0608,0.5524,0.9107,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.294,-0.0618,0.5538,0.9286,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.296,-0.0638,0.5521,0.9459,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.298,-0.0691,0.5516,0.9606,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.301,-0.0757,0.547,0.9721,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.304,-0.0806,0.5389,0.9816,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.307,-0.0879,0.5269,0.9892,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.31,-0.0931,0.5145,0.9957,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.313,-0.0994,0.5018,1.0014,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.314,-0.1053,0.4874,1.006,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.317,-0.1099,0.4752,1.0102,-0.5511,-0.0219,-0.144,0.021,-0.258,-0.1492,49.25899708,-122.7542031,0.83999997
0.32,-0.1099,0.4752,1.0102,-0.5511,-0.0219,-0.144,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.32,-0.1178,0.4659,1.015,-0.5511,-0.0219,-0.144,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.321,-0.1231,0.4576,1.0214,-0.5511,-0.0219,-0.144,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.324,-0.118,0.4454,1.0265,-0.5511,-0.0219,-0.144,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.327,-0.1102,0.4261,1.0329,-0.5511,-0.0219,-0.144,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.329,-0.1033,0.4068,1.0368,-0.5511,-0.0219,-0.144,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.333,-0.1033,0.4068,1.0368,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.334,-0.0989,0.3923,1.0402,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.335,-0.1009,0.3784,1.0427,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.337,-0.1119,0.3684,1.0446,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.339,-0.1258,0.3581,1.0451,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.342,-0.1383,0.3528,1.0453,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.344,-0.1483,0.3498,1.0468,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.348,-0.152,0.3469,1.0449,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.35,-0.1578,0.3435,1.0385,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.352,-0.1598,0.3403,1.0307,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.354,-0.1588,0.3366,1.0168,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.358,-0.149,0.3315,1.0001,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.36,-0.14,0.33,0.9821,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.363,-0.1307,0.3252,0.9647,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.365,-0.1265,0.3234,0.9493,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.367,-0.1239,0.3234,0.9357,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.369,-0.1239,0.3256,0.9237,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.374,-0.1221,0.3308,0.9139,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.375,-0.13,0.3303,0.9051,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.379,-0.1368,0.3264,0.8924,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.38,-0.1417,0.3249,0.8809,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.383,-0.1456,0.3254,0.8707,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.385,-0.1456,0.3296,0.8643,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.387,-0.1468,0.3354,0.8587,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.39,-0.1522,0.3376,0.8501,-0.7223,0.3395,0.3051,-0.3097,-0.14,-0.1745,49.25899708,-122.7542031,0.83999997
0.391,-0.1522,0.3376,0.8501,-0.7223,0.3395,0.3051,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.394,-0.1532,0.3393,0.8426,-0.7223,0.3395,0.3051,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.395,-0.1507,0.3469,0.8401,-0.7223,0.3395,0.3051,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.398,-0.1476,0.3552,0.8392,-0.7223,0.3395,0.3051,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.4,-0.1429,0.363,0.8387,-0.7223,0.3395,0.3051,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.403,-0.139,0.3684,0.8389,-0.7223,0.3395,0.3051,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.403,-0.139,0.3684,0.8389,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.405,-0.1309,0.3752,0.8411,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.41,-0.1239,0.3806,0.8418,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.411,-0.117,0.3892,0.8436,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.414,-0.109,0.398,0.8523,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.415,-0.1006,0.4028,0.8651,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.418,-0.0904,0.4099,0.8763,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.421,-0.0779,0.4153,0.8861,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.423,-0.0655,0.4192,0.8927,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.426,-0.0555,0.4221,0.8988,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.428,-0.0452,0.4263,0.9049,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.431,-0.0362,0.43,0.9107,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.434,-0.0237,0.4326,0.9139,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.436,-0.0068,0.4331,0.9137,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.438,0.0081,0.4348,0.9122,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.441,0.0244,0.4361,0.9115,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.443,0.0381,0.4378,0.909,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.446,0.0476,0.4419,0.9071,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.448,0.0515,0.4458,0.9039,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.452,0.0508,0.4502,0.8995,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.454,0.0479,0.4554,0.8927,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.457,0.0428,0.4568,0.8853,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.459,0.0386,0.4581,0.8773,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.462,0.0352,0.4571,0.8694,-0.5134,1.2836,0.2967,-0.199,0.1231,-0.0807,49.25899708,-122.7542031,0.83999997
0.463,0.0352,0.4571,0.8694,-0.5134,1.2836,0.2967,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.463,0.0344,0.4566,0.8609,-0.5134,1.2836,0.2967,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.467,0.0425,0.4483,0.8504,-0.5134,1.2836,0.2967,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.469,0.0535,0.4407,0.8399,-0.5134,1.2836,0.2967,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.472,0.0511,0.4407,0.834,-0.5134,1.2836,0.2967,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.474,0.0432,0.4402,0.8306,-0.5134,1.2836,0.2967,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.474,0.0432,0.4402,0.8306,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.477,0.0335,0.4417,0.8311,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.479,0.0222,0.4456,0.8321,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.482,0.0127,0.4483,0.8333,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.484,0.0054,0.448,0.837,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.488,-0.002,0.4473,0.8409,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.489,-0.012,0.4463,0.8465,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.493,-0.0203,0.4451,0.8528,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.495,-0.0281,0.4427,0.8587,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.497,-0.0364,0.4402,0.8653,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.5,-0.044,0.439,0.8738,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.502,-0.0493,0.4368,0.8846,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.504,-0.0567,0.4375,0.8963,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.508,-0.0664,0.4402,0.909,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.51,-0.0718,0.4344,0.921,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.513,-0.0664,0.4263,0.9278,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.514,-0.054,0.4202,0.9291,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.517,-0.0447,0.4143,0.9335,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.519,-0.0391,0.4114,0.941,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.522,-0.0391,0.4094,0.9515,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.525,-0.0415,0.4082,0.9623,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.529,-0.0459,0.4109,0.9745,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.53,-0.0479,0.4116,0.9879,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
0.535,-0.0457,0.4102,1.0009,-0.8369,-0.2603,0.3605,0.0908,0.158,0.5028,49.25899708,-122.7542031,0.83999997
